date,flu,isPartial
2012-01-01,0,False
2012-01-08,60,False
2012-01-15,20,False
2012-01-22,0,False
2012-01-29,0,False
2012-02-05,15,False
2012-02-12,31,False
2012-02-19,0,False
2012-02-26,0,False
2012-03-04,20,False
2012-03-11,0,False
2012-03-18,19,False
2012-03-25,28,False
2012-04-01,21,False
2012-04-08,0,False
2012-04-15,42,False
2012-04-22,21,False
2012-04-29,22,False
2012-05-06,0,False
2012-05-13,20,False
2012-05-20,20,False
2012-05-27,38,False
2012-06-03,0,False
2012-06-10,17,False
2012-06-17,34,False
2012-06-24,35,False
2012-07-01,18,False
2012-07-08,34,False
2012-07-15,0,False
2012-07-22,35,False
2012-07-29,18,False
2012-08-05,18,False
2012-08-12,19,False
2012-08-19,18,False
2012-08-26,20,False
2012-09-02,36,False
2012-09-09,19,False
2012-09-16,18,False
2012-09-23,0,False
2012-09-30,55,False
2012-10-07,17,False
2012-10-14,0,False
2012-10-21,18,False
2012-10-28,33,False
2012-11-04,70,False
2012-11-11,27,False
2012-11-18,36,False
2012-11-25,18,False
2012-12-02,36,False
2012-12-09,0,False
2012-12-16,100,False
2012-12-23,0,False
2012-12-30,0,False
2013-01-06,0,False
2013-01-13,0,False
2013-01-20,97,False
2013-01-27,48,False
2013-02-03,100,False
2013-02-10,93,False
2013-02-17,0,False
2013-02-24,0,False
2013-03-03,46,False
2013-03-10,0,False
2013-03-17,50,False
2013-03-24,0,False
2013-03-31,0,False
2013-04-07,56,False
2013-04-14,0,False
2013-04-21,0,False
2013-04-28,59,False
2013-05-05,0,False
2013-05-12,52,False
2013-05-19,52,False
2013-05-26,50,False
2013-06-02,49,False
2013-06-09,50,False
2013-06-16,49,False
2013-06-23,0,False
2013-06-30,20,False
2013-07-07,18,False
2013-07-14,0,False
2013-07-21,27,False
2013-07-28,0,False
2013-08-04,36,False
2013-08-11,27,False
2013-08-18,18,False
2013-08-25,19,False
2013-09-01,19,False
2013-09-08,29,False
2013-09-15,0,False
2013-09-22,18,False
2013-09-29,18,False
2013-10-06,18,False
2013-10-13,38,False
2013-10-20,26,False
2013-10-27,26,False
2013-11-03,0,False
2013-11-10,17,False
2013-11-17,0,False
2013-11-24,18,False
2013-12-01,0,False
2013-12-08,50,False
2013-12-15,0,False
2013-12-22,17,False
2013-12-29,16,False
2014-01-05,6,False
2014-01-12,8,False
2014-01-19,12,False
2014-01-26,6,False
2014-02-02,4,False
2014-02-09,7,False
2014-02-16,0,False
2014-02-23,7,False
2014-03-02,4,False
2014-03-09,0,False
2014-03-16,13,False
2014-03-23,6,False
2014-03-30,5,False
2014-04-06,5,False
2014-04-13,8,False
2014-04-20,9,False
2014-04-27,0,False
2014-05-04,9,False
2014-05-11,4,False
2014-05-18,8,False
2014-05-25,4,False
2014-06-01,4,False
2014-06-08,4,False
2014-06-15,4,False
2014-06-22,0,False
2014-06-29,4,False
2014-07-06,8,False
2014-07-13,4,False
2014-07-20,0,False
2014-07-27,4,False
2014-08-03,4,False
2014-08-10,9,False
2014-08-17,7,False
2014-08-24,17,False
2014-08-31,5,False
2014-09-07,7,False
2014-09-14,4,False
2014-09-21,8,False
2014-09-28,5,False
2014-10-05,0,False
2014-10-12,4,False
2014-10-19,9,False
2014-10-26,6,False
2014-11-02,4,False
2014-11-09,6,False
2014-11-16,9,False
2014-11-23,100,False
2014-11-30,56,False
2014-12-07,34,False
